amount,claimer,claims
549.490321,\x5d594da5154a4236a4fd81edea808ba1338f3203,1
549.329814,\x6e6abb4a0b481781f38f2c61ad46396791324567,1
549.206539,\x8a12d19d19c5031a65af4612455803367eb463c9,1
549.174784,\x2842aff831d6ae34f1f73e1337eaa6fff3bd9d89,1
549.148611,\xfced998d6c0ec055a765499b2f229d4e1a800479,1
549.148543,\x478fa4c971a077038b4fc5c172c3af5552224ccc,1
549.06902,\x36e6037f4b9ff316c9fd8b72310aa5881623d0ec,1
549.028007,\x6ef3454215fe322dc72e55c0a622c10418c625e7,1
548.989694,\xba29bf8046d46d687dc00f09caddb0c83540caeb,1
548.964191,\x45b4a8b485829b2a109fa80106630c87f938d41e,1
548.834339,\x79f709b01033dfdbf065cff7a1abe7c72011d3eb,1
548.7983,\xfc1b61aebe657d33df261db89aadd767515600c6,1
548.6313,\xc9d48fdaf3dde28b23c5151b690b0438edf82bc2,1
548.561477,\x7518b19daf8961e11b545a76a191e7bdf8e4f702,1
548.426074,\x1d3db45f912c74de554409c1ad0d27dbcb26b726,1
548.407357,\x282173335ae1f328b34eb9acadc052e59e70a89f,1
548.392991,\x71ca1834b42cc6f8783fc0b461cf5a0f8b568a50,1
548.34629,\xf610d8c16f9b607642a9c5649078b445f48fcd31,1
548.335926,\x30d1bba83221269b39df8fbb3192ab6e31090f69,1
548.316451,\xc27d3f9783e011f9c4a8291201cef43e48240882,1
548.201637,\xa1ce3736342b95994be281ee7b2d4f94ad6ff062,1
548.083677,\x2ce61919d3ff660afba2665686146ab26d4c6863,1
548.083261,\xe5984f2809fd897202c59b9db7186cdfdb012522,1
547.914545,\x33b8dbfcd046cef86806a83007a5b2f810ea4473,1
547.844158,\xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,1
547.835214,\xebf96b95e2d08651856ff82771876338ac289f06,1
547.729885,\x17bc8c6bf46ea980a42239dd7a57bd5fc9f9cff7,1
547.684169,\x107ed30c3ba402eb01b652c5c19f03a25d7a8d5a,1
547.579445,\x37661a67cff2908e10c255a9ce909df587d15460,1
547.528982,\x569d4c513673f8a611cf4dde30563498642a8579,1
547.526262,\x0b896828c1edbfb3683869bf21e1be0b12e16c4f,1
547.466981,\xd8df3942ab5218beea2f9df3e71f56c9bac44026,1
547.451727,\x46dc3308bafaf6775f0d8dc70dcceedc9e7d81a4,1
547.447688,\x9245be59c764a2c6569aa082a3bcfc11c13c3e2b,1
547.395117,\x7654291a773de9e04ed78d51970adf59841b6b5d,1
547.331837,\xc9cbb5b3ea986375e28dd0e8e129179f643b8d7b,1
547.324296,\x558454ed9a8d9024ede70f2924011951dd4256b6,1
547.239737,\x9eeae45d0b89c441d177564a4e200f8099b17c34,1
547.143032,\x1b36c26c8f3b330787f6be03083eb8b9b2f1a6d5,1
547.131296,\x67fdbb7326a6de4194b1dfee2e1e212952f0092b,1
546.973258,\x766a36b14f60af0b6782da88eca0d33a99acb87b,1
546.946159,\x5d1f4699c2027ddd29f760f3c3778ba5a0c7f77f,1
546.812758,\xe641dca2e131fa8bfe1d7931b9b040e3fe0c5bdc,1
546.788087,\x8860f2dd5cab736a6cc4d2612aa214548194d1cd,1
546.540307,\xa479ff23cbc4e9d1fa2ae4fbb36645de2ba36764,1
546.54012,\xe69e7d52c133f1fe56fe80613cb158037c509254,1
546.537799,\xbb6a783707f9fff6eb5d97d7053ef06151f0b125,1
546.489021,\x14ffae1d2804eaf261586a6378218eb5e7235066,1
546.474911,\xd0aa1b9d0cd06cafa6af5c1af272be88c38aa831,1
546.423509,\x38857ed3a8fc5951289e58e20fb56a00e88f0bbd,1
546.396182,\x1d47677297b2dd9fba122cd7bb90c1d8960d4ad1,1
546.302262,\xcde0b57653e62fd54475b09f5039c10bc6a76486,1
546.20168,\x44f7cafbb6488b590e4b063ff403e52e7bd2aa3f,1
546.1076,\xd33888e808a2acba1f990cd12481db1f2b797a70,1
546.103579,\x8622bd4dc0d000d74f7aa453f6a86ba2eeb64e4b,1
546.010064,\xa340143f3bf37edd230816cdfed6199151debf52,1
545.944098,\xa1acaddd259649d470b42c95738e5e89c8d8a233,1
545.841656,\x0819df3fd42ae6d2f44765a739cb82ebe900f7b2,1
545.784716,\x685e098d3e697a11ecf5f0e6b5bc22bc0b2e9082,1
545.721326,\xc29969b398ff2a42e0280e783b83be3557c38b1e,1
545.682382,\x721d53e6465a1fe13ee3a1345c7b060aa965c591,1
545.644437,\xef7bf256284f20b84f6d61caa5d663a33352a22f,1
545.640648,\x1a4a8c3ec4609d47c9a298d363c8f1fef3ffefd3,1
545.583308,\x00f791f9fed6fe53a3c6794d4dd12a966ade331e,1
545.557928,\x6a0249daab6cafd7593968eaebf1cb27e0a98072,1
545.537454,\x628b42cf8f4b2457b5c8f87607a8ff11570fd4e5,1
545.525937,\xed7f11435cc09d51739f91f9b6fca9272d795279,1
545.463522,\xfa75cb0cfda814f7d49891bcdd28308c31e72d63,1
545.377119,\xcba27a8532b12b4aa30c8012fbdf97e2bda1a644,1
545.347709,\x7ab12544c07b1163f43d7d47e488b0797359051a,1
545.340948,\x47505721b26663089055664a792dba9b9dbb5016,1
545.317741,\xccd3765791f18dc304fadbbc56ccde905318470d,1
545.292067,\xec33ada7ca07e04fa811af921048352a13840f4c,1
545.211086,\x91142215c225d9fd206b6d89f58b181879dab434,1
545.208498,\xfd588319d55586ccd24551329b4a4d1e2ef1cf87,1
545.138495,\x587b938a8b21ea570325e91bdd01b161783a75e8,1
545.132478,\xe345849f3f9e352348c77903f9c6e68fc0355e1b,1
545.12633,\x3d69f002334b20e2777f78aca95014532960ca18,1
544.978863,\x092a9a7868f8d0a10a9fa7da39870c80a61c461e,1
544.819762,\x04f15f958cc684d01d0c39ab98838a45e32f1f37,1
544.801085,\x22561c5931143536309c17e832587b625c390b9a,1
544.762755,\x7383d2ed612e2b78e08c27f34173c5c8fa2fc498,1
544.645813,\xb08b586a0d63ca9287f238ced70148176f90ab76,1
544.616129,\x6144923b656fbac72f486796a2a33750dc6c559f,1
544.587261,\x94b0058cc348e52be0e13a55fdc1467b552588ea,1
544.508516,\x802589926e65e35db2938ff1783c1d1b392bf38f,1
544.443569,\x15815e4b4c65fd015e340ced7cb71d0e325a6c28,1
544.431951,\x980e4c2f33806a5e009a0cb9f9c9bcfd672076d6,1
544.413975,\xe745a6e877df280825adb897f96152988d07e1b6,1
544.411514,\xb9f191316c5add0355a237aa6e76cb1083192034,1
544.384887,\x6ebe0a4647d7b336ba52d4fdd58fe2ad31ae4b9d,1
544.375533,\x1a34f499ab38795803ef8fd151d54bc3947ddfe7,1
544.322053,\xb2906354205d91495b21279a016697ad116a37b2,1
544.229132,\xfef37be95be608ed7277f777d8ba877ad70df125,1
544.207766,\xa7ae530d3cf06b8245bb38d865a94f3c82d3d041,1
544.191797,\x31ad94acef2d110c42db5b84df89ab71d0e71ae7,1
544.090919,\x63f8d80b3551d7b099766de1e17f9fe0b019811b,1
544.061573,\xf84de0a5be00e84a53900b1aeb8054f27a3bd560,1
544.047683,\xdd1df77b43653cc56e0cbf5309edd83afb7b681f,1
544.035931,\x35fda7babaa56ae6eb4fabf352897ac5a6ea8595,1
543.879032,\x9b900b8289c20ce2eefbd57d8886d6f0e8b86d8b,1
543.831206,\xcd3df2aae3feace8ba79e1fa3f57e4478cef1211,1
543.80471,\xc4b485a4a6faf2a8e17a57f8ed198f058fe2b408,1
543.797552,\x9d5084b8b24365fa271a2ccfbd191142e3eb61de,1
543.670941,\x133d93566f9699b3af46fe150daa8a67a9563ed6,1
543.667358,\xdd74dd2697206a910c42f9f5ef8c760a306483b8,1
543.628779,\xbe48e7024c3a79032924fc8263b0bac11227d05a,1
543.587871,\xad54d739ef647b3b29bb5043a16317bdc1ddc470,1
543.505819,\xebf6fc6c7f8f97db7755f0938ce71a95059c59d7,1
543.472382,\xb7a283a3ba7bb07361c235f96d8d3508bf6744f2,1
543.454577,\xe11026186603ee5d4f2729e2c30345e2012d0c94,1
543.40334,\x8a99586472711f0b7148bb503bb23eb6b30f2325,1
543.222743,\x784e901c1142ec8d4648caaad1f608d232adedc7,1
543.163823,\xdc7f3c5fc1ce22e8d8f2c35029055bcc06ea1dfc,1
543.163085,\xf65c8b5815200f5a8d3ab588eeba135bcfa00219,1
543.076881,\x09f9f497a4a37746ace0b4b02a4a4ae15d4511bc,1
543.047771,\xfa5073140a1c8a1728716e78ccfa2da514045d3c,1
542.965497,\xf794818676ea12735f6be6260e4741813ec86258,1
542.851251,\x50b3830641a5fd46ac191f168e3eac638c40343c,1
542.820161,\x5e14499a3091536100b2ae99bc609c46ff81d412,1
542.818916,\x7bd4d458718ff914fdabc20ad6884123be21c759,1
542.777912,\x874aeebe06c367540216d4ac62fa0535b28ba176,1
542.701117,\xd9d0009571e07f1e31eeabe6ffda7a19a2527dcd,1
542.615241,\x197a78fe1bd3bbb64c1325c027bde8f67bac1770,1
542.587643,\x74d38c370e07e7bc659a48de002779fa23216ad9,1
542.428763,\x2ec2807bf845315db93282e99d593a6416b80b1a,1
542.366378,\x81144290646c370dd602226e3921eee73adf441c,1
542.329953,\x74c8c6ce9766c5f77e3e1ad5c75fe7da07199fc8,1
542.322441,\x9607b90189c2c22441023acea04fcb3c056028b8,1
542.290091,\x14c90b59f95b9405113dfedbae88fdd20c29ee36,1
542.191916,\xb3e1b74963301d2ebd72eceae539007c3aff3424,1
542.180115,\x86587327a9dbea6ef2d4fbc142be241801b858b2,1
542.10366,\xcffd91182d94fb37a49fbd626400468197291ccd,1
542.078349,\x803b9b8c6d789ffbc2bee0896ce42447c9731bfa,1
541.853694,\xce0d9807cb1c873082591f973d80d91f1e471706,1
541.818567,\x4df85f6af28b39c70474249703e1453c8f9c073b,1
541.815093,\xa12d3c264d56ce0e31a8c1389934f9fb4f99544e,1
541.691731,\x9ab1a23a1d2ac3603c73d8d3c1e96b7fd4e7aa19,1
541.619061,\x7858645ccd81b068e3807d88cc5c7bf0fa200a19,1
541.589383,\xd9545864e669c8517082232a465a5dca57adaa87,1
541.587183,\xde07abf5663b88fbd0974ee69b3bc75971a29381,1
541.569799,\xeca023e03127205dca2f196b8b32bdd748203587,1
541.460489,\x4e279732f1104af0e7c9b225b649d3d0cb172562,1
541.448608,\xf521d6c8af07ac69881226cf314e7ad83a94f517,1
541.395231,\x424494bdf56656bc2c1b36cef6d108e10aae2c9d,1
541.393983,\x9afff431325c186f99b783932fc2eff764b10503,1
541.379029,\x77d353cc81377b01f7aebff0a9785d5b9416ebfb,1
541.364915,\xcf746edbb3f79a8ac59c0f17daa98e497a972173,1
541.245882,\x81ef5d4dbdc8b7623bdead1e4561e8ea10fe9d12,1
541.15352,\x266fc13bf0325df40c4e99a555728d6756edb151,1
541.152069,\x602bdc281f424dc296de527f69630f6e96b5f52b,1
541.054941,\x5ae7d22d08e720c38d5423eaea5e50701299efc5,1
541.023421,\xbfc560a48619e2ff496adcd76f5974a5d4236f6b,1
540.948319,\xa2dbc760ef9567fc93c9f96ddc602e1a0fdfa686,1
540.928382,\x32790dee22bed1916303e2c3f4253fc2cfc0c417,1
540.885484,\x1006f25a811421386feeb05328dde724227060e5,1
540.82173,\x2a310cf4f3257c2fa708a1b92570df8ea46eb80a,1
540.797071,\x08f40447cd757c5dc589ed87be5a62c2735b736b,1
540.767502,\x06f65d5e97b796e47263110f305d005b2733cd1a,1
540.672498,\x03da23a9c789bf1b8b6f7f58af9e76624b2af01e,1
540.58045,\xda89e82f4a41c9a71e06d23b9f8e84139cdb960a,1
540.513094,\x28d59e2e8d87b4b272a75b384f6f593a41b4df4a,1
540.50227,\x62391b370a4761f7087f83d9d2c8d7bfa91036ab,1
540.474734,\x98bbe04eb8c802c4c2490526a115e33bce85fa4b,1
540.467789,\x5188dbf722df94569d41f3c8a32e6b76939a0ad5,1
540.397426,\x4bb8c05a0dd29fa2a1c24859937cbf5b076f87bc,1
540.326644,\x7a1f6f5e6d2dd2b1f252957c97b9e8d075a76046,1
540.323244,\x4b8e85f863770458358d8a652365e222c6dbcea0,1
540.311192,\x3dd971f05bcf68785676dc369227afc288aff4c2,1
540.235247,\x23a2affe025f6669d05770dc8e8f74cf839cfd28,1
540.218357,\xc30b79553e834b783eaab80572ecd80e7fbc7ddb,1
540.200197,\x7b89d67b6db54c64c98b97bc6312b496ce51bad5,1
540.183055,\xd4eddcef8643be102338e1d967d2516bd8904fef,1
540.143679,\xb0145ae156d201d6e371d07265fe3c045071c967,1
540.117211,\xf6f519d009fdf0f7b1d0223ea2d4d7b5c47a02f9,1
539.932726,\x1eda38f13e82da97cbfed79db64e6bc4e27f706c,1
539.86701,\x45bb5c7239d27112a85fca4483432ac393e7a24e,1
539.835534,\x7442059b0597eb73a97d72b7e81509dba4229d85,1
539.8045,\xadd7dd05a82730cf7970e217eb2a1b39a7c6100b,1
539.613122,\x0a1f6c2be095df39141b3735288ef74cfb04ef08,1
539.557628,\x16aac393b3f36a04efacb6d50aec67176757c642,1
539.463906,\x67c188ef26fac4a50cf64c2b0dffe6f332704568,1
539.417211,\x1e47126790caba3a9380ca6f32079eb2a478f6ed,1
539.372797,\x4929f4d38f2955649b5aa34343da04cf790b9d92,1
539.296371,\x787929a98bf24e1e877263917da8cd5258620bf8,1
539.278009,\xdd965133ccad001c5bb9068d754841eed9b87fb2,1
539.160966,\x2d70bc8a7eef5344d8f7d9ea0f528af38a84deb7,1
539.144968,\x4c0e1f1c80090b6749f757262c267246aa3ace64,1
539.104091,\x9d7a76fd386edeb3a871c3a096ca875adc1a55b7,1
539.025423,\xa84f4a753f9459fa64862cab91b260d7367dfd19,1
539.023613,\xeeff3793df0685d54805b8807d1fd63cc66f9c2f,1
538.99679,\x0f1025f754b3eb32ab3105127b563084bfa03a6f,1
538.88333,\x5c3c6e0826049c19d66c10be60e942f616bd7e5f,1
538.822782,\x43de5df2fe637bd8fb149490d39aaf21c311d5a7,1
538.795807,\x153f2fde8dd32536337d8810f0245235df86d394,1
538.620799,\x60d25d3428bff3a3435191be88f2ee923dbe1751,1
538.548128,\x5a67fa3bb8c4aaf0402e9cd93001b463b7e3eecb,1
538.540627,\x3a0b595bacf8f4f067d6f28a350295f39468e67e,1
538.536645,\xea4309a87558b24c7975dcdbafbb914f24a1a801,1
538.235236,\xfe4d859aa6be2ee8fae132d268029081debf797d,1
537.997429,\xf98f9d935eb846aec5a6b155d957785f8a8a5af8,1
537.876044,\x0941b61d7720b1b1bb8a03e25a32fffb36f50324,1
537.844933,\x79e9a4606176715455718f177976f5846f9bd263,1
537.571592,\x09c551bf86d83eddd13bb88a5bfecce88e0b6b04,1
537.533592,\x93084e2bc2fde67ed95418c9a695297d190dc070,1
537.516615,\x2e4ae4d3bd0af45040b4f17e0bb7e6dc548626b1,1
537.506582,\x8024d9546011557b3ea700e649ca48306436ab77,1
537.425438,\x76978135d60d7a85dbf76d27d75924c8cf61ee55,1
537.376707,\xec9e489936f60497898b40f3fe44bc22c56b62b9,1
537.346012,\x60b4aa91028ab07df9bee21e4f7d8767d9d6debf,1
537.284351,\xa779876ca0d66565c5b73484ea4fc67745d05ee0,1
537.212495,\x30bb6a5d572febae2b16a42df277baf0dd3ec736,1
537.097063,\x4cbfad9045cda66c9d36dd7262e61cf559300cfe,1
537.080274,\xe59104682a0015342fe51299cb83ec04172ac604,1
537.070807,\x8baf15db1f5ce53528a41f8e50a1343372e85362,1
537.021722,\xf73c0ff40ceadaf71d59ede0137e62221181de9a,1
537.005232,\x653d63e4f2d7112a19f5eb993890a3f27b48ada5,1
536.957772,\x16a5779afcc84e5fb7c8e9ca615b65e94e165f0d,1
536.903213,\xacb8fe4a7b6a6389512cd6692f80f53099ae8ab8,1
536.725591,\x2db216b512cf33053a074aa1716c7281647d905e,1
536.714038,\xf78d4b28c975353aa6ae45c31471e8ca8da0ba35,1
536.70161,\xa238819a0cca2deab598724f172810e9ebd052c7,1
536.474791,\x17eb3dbd9c4283ef6cbec075ea688e98f063f423,1
536.444406,\x52fd71186a4cb06da9537e7559ae2465ca56d003,1
536.433956,\x94a468fcb53a043bf5cd95ef21892e02c71134be,1
536.424839,\xa65ba816f1f01ef234b8480b81a2ed5b3544c61a,1
536.420386,\x6782d93a2b4c0558a14213effffa826577742b2b,1
536.350314,\xca7dc03cb44a3630895287ab04980d2619130632,1
536.239803,\x12112c89b93465916fbf04118e3f68f460f91b55,1
536.188872,\xa3eb2115d947c29882c9ee2d8d7bef98d0ca16fd,1
536.181974,\xef375aa8eb6ce8f4cdfb5d48fb869d038256601b,1
536.175012,\x0bd0a4a45f1663e3c08cec4034fbbe2ffb5aa693,1
536.166537,\x000000f54395c554346bfd24e6a1ccd90b881a4e,1
536.13974,\x7535da202d79ca57299918c60c218f9b779aa14c,1
536.139338,\x7652126d2d55d582ea8e178dc366c9a36e0d310c,1
536.129065,\xcfeb156bbb1e82a5a2322c97aa49f0333b3c56cb,1
535.909112,\xb294ce56b0b12d0f32d61dca52bd39dae74e1156,1
535.643388,\xaf3ae19d40bd2311ee95e4f92b019f9552d1c4f6,1
535.593262,\xeb42ff534920a9e3ef7384c1cda5511a8c07c878,1
535.573328,\x73be49e80c713396bdbe43234cd0b8a18b439e27,1
535.539058,\x9929af6d39ef15b3179e1b058f9010cf09de1867,1
535.528201,\xb64c2adc71afdd7fb5699308436d2220800b9f52,1
535.382374,\xa0cd2aa0dad8c5a1b8c9f0549a9d042b7f9a9578,1
535.318004,\x8284048672d74d8165f7e38c5c0e6f8fde18c98c,1
535.265809,\xe41a89d312dc9487e2cb7323921bcf5d21a3f52d,1
535.264547,\xef2b43a07d275f538a8b22058ea9bb2c852ecd5f,1
535.202976,\x2e0ead217271c312252c105c697ca567c960fcd1,1
535.144963,\xd8e37018265f307e3a4f9dbceaa64e94021e1e7c,1
535.105299,\x77544e845390b44995aaddd6b8483046c904a5bb,1
534.988911,\x21515f765b58bb110f68135f4a49ccd2d8a63bba,1
534.923985,\x71da1d35724270d04e83d81bce5c2459cddbf41d,1
534.863242,\x735182c782cb8e7806f8903de7913e6880cbf82e,1
534.840041,\x620d601aa670418b88f1e8ddc0d54cadd1575d99,1
534.692013,\xa54f81733201c1f555bf5e51e4829a1c7dd3447b,1
534.653001,\x6d42360dba4086ff7b5ab478782901c64e507cdc,1
534.615267,\x51430536709c685c22600a2672bcec0cab662f67,1
534.505953,\x445812cc46b0057049cfc6029e0c419e250a42e3,1
534.485552,\xb091fc704407014eded8163f8b562c9ad892c7c6,1
534.201296,\x143c23bb9575935ccf52591d52a0f0dd0a51d935,1
534.131625,\xa019b41aa62b710e659e12fd5e7d625b825b06e3,1
534.120385,\xbb7d62e9bf012b2de27c1f2a0d8bd90397d3c660,1
534.08378,\x7fd58482836db1f6136482843521ef27a8025704,1
534.08179,\xef6d7ea4b0cba4064b0ea27f480d14c886714b47,1
534.041357,\x3de025cf38e843490388a761540bd3f155249873,1
533.968025,\x81b6a3832e6d0174dcb07790364289d16cacd133,1
533.949742,\x5d4f25b080230976187e9897a4cbb4c284d7c390,1
533.946758,\x438550da3c0c79616f97afc76b77cee355ce2cb6,1
533.918054,\x78e1beff55c802711358d282f9f09c85d21f8cd6,1
533.774105,\x3566edf283ab350a1717f4f20ada7fa431091acb,1
533.700672,\x1746eb6bf4ebce6d9379519dd9af8eac1b46ced4,1
533.551933,\x26deea64cacb2d5ec31af14908f04c2161041c83,1
533.5516,\x69b8a24edc9053b3d007710e7b986df40a0bc7eb,1
533.54783,\x0fef2f14127a2a290256523905e39dc817c11e42,1
533.520912,\x9b565a0117ff967c06a6bd88e31c3b1a2f623dcf,1
533.470533,\x444a7786ea391eac153dd6dd727c8b69d5168f88,1
533.46567,\xd1051625d687b1199db6da2249734696ceed2433,1
533.379414,\x8c7f8e274c0a22368eab10fed7608f7e7e5546ee,1
533.26162,\x3aa57ea37555770327e947ebf74511b321743a4d,1
533.256492,\xe6d205f3a78fc296ab7716fa43caf401b1dc25ee,1
533.254689,\x3550203f55dad2ed104645c4e0a5836889524bc1,1
533.212496,\x602e295a4e43a27be3829778e239c971e1509112,1
533.177367,\x96706eb471f875a9a41442f358d3b34ba02f868b,1
533.062679,\xa23dd2f4883de5da83193c7dd5407fb0a83cdf4e,1
533.047254,\x703b16787180a94c2f9f2510f08edb59aa899568,1
533.022877,\x62fb40c2667c3a5366054a209558b39c2cbe081e,1
532.826251,\x57386287c1320a03e27448fa30b74bfb9e0fe97e,1
532.789489,\x0ceec89bff203fb69d77450da89ed35dd321e85e,1
532.740831,\xb523b299a015995c99984817fa02a67367b35a87,1
532.699693,\x956a64cf19b231d887d6579711a2367ae6d0d30e,1
532.678931,\x61e3aa0ac6c5e24fc9ddc8176a024b9e502f9e7a,1
532.658344,\xcda503926b84bfd08851c6aa083d06b282daf579,1
532.490352,\x6dfca7f07a956534cbd6d3fae7361ae2b86da62c,1
532.369497,\xc65a3c5d43b21f851fb65b234df41cd0d195245f,1
532.273659,\xb5a790758cdb6644305d1cf368b67bbba4c9a68c,1
532.236004,\x9e4da638eeff2db1a0589b8ab0a64f2211d8bafe,1
532.162854,\x8c05da2344828b19bb7cf933362e809270aa00f5,1
532.06182,\xa8ad33755f34be4ac43d8b6040b25e2e1d459d01,1
532.016923,\x2ad2768f84765464725e2c4d9d848b422ba44663,1
532.003305,\x5db81a1a3a93f71b618cae59a9d6cd62c09de850,1
531.959446,\x2a3b4986cb64bd5e4c6484282fb896fbe60b4e28,1
531.645008,\x31c0d9f5381beb93418777a906f118bd7d2b4f5e,1
531.573138,\xdac17f333ca1ff849ce1e0211297d9bbcd611234,1
531.530951,\xa876e25a065d887356d493226ea3cc591d623fca,1
531.462244,\x65998d722df18327bf0451eedd0d1166311a652f,1
531.433134,\xa389e2fc6ed8af24c43cd85752bd8feeb14a1a69,1
531.407879,\x1af1bca5d088acc7d45229a1979449fa174f04b4,1
531.407756,\x31d6e97282e76450f04e91c13bfc47f1fb27b0b6,1
531.284058,\x376a46322c00c583e7fbe5881cee27fc218069c6,1
531.276783,\x05189bdae2681091c70d9cf7cd201a4b8878031f,1
531.127752,\x62fc30839a188e58cc127a859f2c305f562f464d,1
531.091046,\xfc072bbaafb1cb33103b26df0ba7c343b4d7440f,1
531.090321,\xcb4ce27a5a75c506fee12500c7dd777c5de8717e,1
531.073698,\xe65b0edf8f360554347a700dcf2dc640955cbb17,1
531.057611,\x4e96a6986ccb36f58c77a5365d09af3ad9ec868e,1
531.027198,\x8e7f7edfda3add453ab0976c7e6d15571f31e6bf,1
530.986278,\xcd22ec2c0c12d061246555ea61c3726f291686fd,1
530.931319,\xd7537aa6ce5e9eb3d3c8a76c54ac860604c21d71,1
530.824857,\x3b38a44e2c4902c4734c552dd38d1cd6f91cfb2f,1
530.811394,\xac211fc5e6fee8a23477bca32d9b9b7fe21669a5,1
530.723739,\x5b655eda7d101f98934392cc3610bcb25b633789,1
530.683268,\x1a8a14475dc45c442b2a35c12440b8acc9e6984a,1
530.369017,\x508293b09742a6ab20305e03fc29660d46c77b98,1
530.335254,\x099278297012066d61c9505132b3aa71f625e414,1
530.214025,\x75fc060626ea916cfab2b5a57a77d6906a925cb2,1
530.213827,\x0095f554f750adcec8d5c485706e2f9b6af3b5b2,1
530.120328,\xdfb3bf8ac1497346efaf7004a0b583b26d55c3d7,1
530.06829,\x24609855eabebdbf99bfaa49ab63f76e8e9cfe2a,1
529.822908,\x3839acf1ee7699d1f46b1be840d8ad8317fdf757,1
529.690179,\x26ef940915d3efea0dd2c4039926570ba894df54,1
529.654917,\x242480b8a79d1223ed8496161b0bbcecf59e2918,1
529.630199,\x6e0f3dceac81e033e9b197e9e5a925e816cf5e6a,1
529.547359,\xb69a813da352e7ebc6f9038919344ecbd27ac8ba,1
529.542274,\x96bcd548b44e6051cdd80e51797becbd07be71c0,1
529.239927,\xde3c0b11e86e2d1e4cd4c2d66276e1a1ca78babd,1
529.066486,\xe254f0efc830bdfaade07ebc99a1b355530bb625,1
528.820761,\x427142e1a08d2713806c59c9b4ae9c8611f9add5,1
528.820625,\x8133a5dcba30387e88b8dd3b782797ae00defcc0,1
528.738097,\x73abab243eb768af891b133c7835ee18b6c8d4d1,1
528.436673,\x64bade3ea5ffc64cfb776f55cf82086b9429a5ee,1
528.423574,\x4d864b0ddec2a861506c8baa676e2d99a4c30a84,1
528.400273,\xacadbfa4728da2e38ec454f355721b14d7f665d9,1
528.36582,\x54cbcaea99d00f35aa42a4a0d048aabd1f939e4f,1
528.263774,\x59c796f962a38a87c2c8f7ecf9b5c63dd6a546d6,1
528.227427,\x736ee9be03ca2afeb2cb794b4c39061114a21c6e,1
528.164022,\x0a56c7e45cffba68a00da9bf3d63cbf361a98f65,1
528.127807,\x22b544d19ffe43c6083327271d9f39020da30c65,1
528.106036,\xd2a993b95ba305fdaeb10e722cb3df77451abeba,1
528.070469,\xf7477ee0c9d50565ecab928f5eb304c0d0194c6f,1
527.915494,\x777999be819ffecee44a995560a9d0e97780a30c,1
527.915354,\x6e1d15c98742d981e76fe3982027c48d8303c136,1
527.912904,\x750e91b205e72a999d46c55bea349e8f8640f418,1
527.783726,\xb823a53f7dd95dae0c72079953d359b62a02f299,1
527.780117,\x7b00c42e4407b2e11a7a054e5cb5f0781ecd910a,1
527.753444,\x7f8919fde017c5ff8408e4def990bc81f20d3ca4,1
527.482779,\x38eff10c5a68e7eba6a2143332e02a42e5e420da,1
527.457279,\x0276dece5594a6db72e044c85488519a18f9e462,1
527.425793,\x4eb9ae91310544f6424e89d0ed085c64ece25d16,1
527.35876,\xdd482bce5c9768121864c962c7f85c605fdcb805,1
527.347981,\x34aaa3d5a73d6f9594326d0422ce69748f09b14f,1
527.335194,\x341c79d55b2d932610b362ac8419173aba444c82,1
527.310157,\xd59de44399839d572b2713e876dd204c76794ba6,1
527.297709,\xa313e7b7e670aaed8efbcb8b18b5fca865a03168,1
527.28099,\xae653682dee958914a82c9628de794dcbbee3d04,1
527.146091,\xcfae084c26582c38c2e9bfb92da7d54f842a7a5f,1
527.069152,\x5fc34db0475e309698d3fc9be9ee2442283eb509,1
527.001583,\x963d071201275fd5fa3dc9bb34fd3d0275ba97a7,1
526.969297,\xea25220caf98e0097fb8401d8a44e2d4f2cef093,1
526.930784,\x20718bcd0e16d2caff38f87b157fd1b0d92cc488,1
526.920755,\xf5c55e8b47ebd6d96f0f2680007d9d210659a5fa,1
526.899147,\xeb2203d22ed72b66c6afbdd4c5b7a5118772427e,1
526.863981,\x03110d2d49797f2e4059b9592dbf9feb45ff26c6,1
526.811599,\x7e57469f46ecabe9955d9ee7cfac2ed31f305cba,1
526.790311,\x5837ac7c9792e94c50509a41104005ee6d1fcee5,1
526.723091,\xe8f3e4ccd56c8260fea57c6c9d8f8f49778ed00f,1
526.718457,\x21b70ef84e18b03d5e289cc0db416aae1ddfb22b,1
526.615145,\xddc9ba421415daeaf56debe093af41bae002d527,1
526.437311,\xb2cce013c761eb36b15c1dd195a59b38e289241c,1
526.369656,\x18657ec15013bc2a5549d5d69e5998a5f4884bb9,1
526.337078,\x662d5d79849113a5403af776210307a7c82a5267,1
526.332884,\xff3db9641a1aeec4960dc0a4efb84510ddf4e4f0,1
526.28822,\x4a85db7967db16bd82f93f2f426eff3cc9261e7e,1
526.174864,\x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,1
526.167884,\xfbdd54e838bb95e434bd8bdb2134bf08510241b1,1
526.000528,\x7fbd835004e533f782e62b1a3f07610ea7986820,1
525.977158,\x03c8060e6e38097ea6abb22242f7e2280485c438,1
525.94911,\x6cbd049e8d2512ac42927aaca15bd78deddb5d18,1
525.91712,\xd79837f269b17a191afc534dac570abc59416ca1,1
525.911975,\x4a450c67f3e71173fccea3bc05be46eaff4589d6,1
525.851193,\xdf327232cceb39de8103828d77fc929ed3aff2ff,1
