sender,receiver,amount,amount_usd,currency,date
0xae0e79053129434edfa5d08162b4d60e042522ef,0xa0590465b253c459631f23229a36e2b565ddf86c,1118.429949,2042.407853,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-19
0x01188bc530d69f99392ae9ae5a08ed6ef0e8d321,0xc8d02f2669ef9aabe6b3b75e2813695aed63748d,380.0596,2552.59194,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x01188bc530d69f99392ae9ae5a08ed6ef0e8d321,0xce84867c3c02b05dc570d0135103d3fb9cc19433,240.5857498,1427.028055,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0x01188bc530d69f99392ae9ae5a08ed6ef0e8d321,0xce84867c3c02b05dc570d0135103d3fb9cc19433,492.4620826,701.6326371,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-06
0xb1a7d1bd71030e86eaefde1c9628d1578bf55bcf,0xce84867c3c02b05dc570d0135103d3fb9cc19433,1724.521883,8414.756235,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-04
0x47a30c8a2a92f3fe3eb3fb317ebb0c8bcf606f4e,0xce84867c3c02b05dc570d0135103d3fb9cc19433,6690.540155,48150.8542,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0x47a30c8a2a92f3fe3eb3fb317ebb0c8bcf606f4e,0x35b4402313f5e3977b098137eb935f3971940381,617.8619,3075.408468,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-04
0x47a30c8a2a92f3fe3eb3fb317ebb0c8bcf606f4e,0xce84867c3c02b05dc570d0135103d3fb9cc19433,15015.49785,24867.54639,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-05
0x47a30c8a2a92f3fe3eb3fb317ebb0c8bcf606f4e,0xce84867c3c02b05dc570d0135103d3fb9cc19433,91.71076698,247.7894953,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-07
0x47a30c8a2a92f3fe3eb3fb317ebb0c8bcf606f4e,0x35b4402313f5e3977b098137eb935f3971940381,375.931,917.7715221,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-09
0x47a30c8a2a92f3fe3eb3fb317ebb0c8bcf606f4e,0x35b4402313f5e3977b098137eb935f3971940381,320.337,703.3801199,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-11
0x47a30c8a2a92f3fe3eb3fb317ebb0c8bcf606f4e,0x35b4402313f5e3977b098137eb935f3971940381,508.5142,1285.283661,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-13
0x47a30c8a2a92f3fe3eb3fb317ebb0c8bcf606f4e,0x35b4402313f5e3977b098137eb935f3971940381,95.09,215.4481659,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-14
0x7184acc398514b9c28e7ee5e1ed82f02d690dfbc,0xce84867c3c02b05dc570d0135103d3fb9cc19433,53.17671983,241.9908779,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-04
0x7184acc398514b9c28e7ee5e1ed82f02d690dfbc,0xce84867c3c02b05dc570d0135103d3fb9cc19433,30.58604565,88.24695442,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-08
0x7184acc398514b9c28e7ee5e1ed82f02d690dfbc,0x795065dcc9f64b5614c407a6efdc400da6221fb0,78.99063262,173.4437191,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-11
0x7184acc398514b9c28e7ee5e1ed82f02d690dfbc,0x680a025da7b1be2c204d7745e809919bce074026,27.07279707,43.68422041,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-16
0x824d0eba9a4f6f71f088975fa9f45fac793ad264,0xce84867c3c02b05dc570d0135103d3fb9cc19433,140.819176,1445.175972,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0x824d0eba9a4f6f71f088975fa9f45fac793ad264,0x795065dcc9f64b5614c407a6efdc400da6221fb0,135.9011473,329.2577119,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-14
0x824d0eba9a4f6f71f088975fa9f45fac793ad264,0xce84867c3c02b05dc570d0135103d3fb9cc19433,87.80468638,212.8249337,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-14
0xa53b1e554d10e12bd647b62cdf9c7e6aea7fd0c4,0x8798249c2e607446efb7ad49ec89dd1865ff4272,49.23658348,149.040697,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-09
0xa53b1e554d10e12bd647b62cdf9c7e6aea7fd0c4,0xce84867c3c02b05dc570d0135103d3fb9cc19433,49.78974051,125.2959174,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-13
0x6875f4f57dfb0d36508cf52330d524c63f3aa772,0xce84867c3c02b05dc570d0135103d3fb9cc19433,246.8825146,1781.142483,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x6875f4f57dfb0d36508cf52330d524c63f3aa772,0xce84867c3c02b05dc570d0135103d3fb9cc19433,440,3166.61665,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0x6875f4f57dfb0d36508cf52330d524c63f3aa772,0xce84867c3c02b05dc570d0135103d3fb9cc19433,1000,2462.19182,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-08
0x6875f4f57dfb0d36508cf52330d524c63f3aa772,0x8798249c2e607446efb7ad49ec89dd1865ff4272,860,2336.198034,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-12
0x6875f4f57dfb0d36508cf52330d524c63f3aa772,0x795065dcc9f64b5614c407a6efdc400da6221fb0,1238,1738.194115,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-25
0x718843175775772447ec68d75ce9fe7ed6059753,0xce84867c3c02b05dc570d0135103d3fb9cc19433,27.98099178,219.2043068,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0x718843175775772447ec68d75ce9fe7ed6059753,0x795065dcc9f64b5614c407a6efdc400da6221fb0,34.90708785,44.38370442,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-29
0x6a30314e9269a416f7ef2595cb938beb94e1440d,0xce84867c3c02b05dc570d0135103d3fb9cc19433,110.5648471,805.9276299,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x17c69c8edc936a57aff25abd36fe5b9ecd26fa7b,0xce84867c3c02b05dc570d0135103d3fb9cc19433,409.0730918,2783.540236,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-08-31
0x17c69c8edc936a57aff25abd36fe5b9ecd26fa7b,0xce84867c3c02b05dc570d0135103d3fb9cc19433,10339.07752,99785.20957,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0x17c69c8edc936a57aff25abd36fe5b9ecd26fa7b,0x37679c9fe328cf03b927198d9ce2c0d909101385,114.9687146,1120.523611,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0x17c69c8edc936a57aff25abd36fe5b9ecd26fa7b,0xce84867c3c02b05dc570d0135103d3fb9cc19433,45123.57406,331879.1526,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x17c69c8edc936a57aff25abd36fe5b9ecd26fa7b,0xf753ef5666c930ec70f9b7d3cfe98686fa243138,11799.2448,94355.88508,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x17c69c8edc936a57aff25abd36fe5b9ecd26fa7b,0xce84867c3c02b05dc570d0135103d3fb9cc19433,80507.49857,467521.4659,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0xbc3f584935f54d2af96074cba64254ddaa785b04,0xce84867c3c02b05dc570d0135103d3fb9cc19433,1829.363524,6441.884901,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-05
0x2fb3be1518bb15e9720e0135f0c35a8e44481cc2,0x658df6cf75b23b6bbc4a18cd0c59ffad20a6cdb1,31.72214299,83.35398637,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-07
0x40f547dc65d3eed43797d72748570a91aa2a64e6,0xce84867c3c02b05dc570d0135103d3fb9cc19433,10,101.548233,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0x40f547dc65d3eed43797d72748570a91aa2a64e6,0xce84867c3c02b05dc570d0135103d3fb9cc19433,75.6774253,214.8402345,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-08
0x40f547dc65d3eed43797d72748570a91aa2a64e6,0xce84867c3c02b05dc570d0135103d3fb9cc19433,57.446,93.05349448,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-19
0x40f547dc65d3eed43797d72748570a91aa2a64e6,0x795065dcc9f64b5614c407a6efdc400da6221fb0,100.0009508,142.0528567,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-25
0xbceb1c2e51db117f1ac23255bdf91cbccc6a090a,0x5147edfd6d0e4762d590945870163db7d8de3e32,95,145.6265169,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-05
0x1b1e57c6315e308869fc633a38b94afbd73ba1e3,0xce84867c3c02b05dc570d0135103d3fb9cc19433,1968.652236,9802.156575,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-04
0x1b1e57c6315e308869fc633a38b94afbd73ba1e3,0xce84867c3c02b05dc570d0135103d3fb9cc19433,1700,2745.961261,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-06
0x1b1e57c6315e308869fc633a38b94afbd73ba1e3,0xce84867c3c02b05dc570d0135103d3fb9cc19433,1969.695551,5464.95109,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-07
0xa789fc275002514a1cb562e4e9e7bf8c733bc687,0xce84867c3c02b05dc570d0135103d3fb9cc19433,27.15086691,36.84591419,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-27
0xe32c81c39dfeb5331433833ff2e310de65e21ed7,0xce84867c3c02b05dc570d0135103d3fb9cc19433,0.530178066,4.403272598,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0x7f85cf44e446a4b1aace2a28774e88cd6d4e3441,0x43d09dec7fa6bd41e7a79e4af0f6c34367167aee,18.03088135,85.40683374,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-05
0x7f85cf44e446a4b1aace2a28774e88cd6d4e3441,0x43d09dec7fa6bd41e7a79e4af0f6c34367167aee,42.87712701,123.3932166,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-08
0x7f85cf44e446a4b1aace2a28774e88cd6d4e3441,0x8798249c2e607446efb7ad49ec89dd1865ff4272,30.30324267,85.81058356,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-10
0x7f85cf44e446a4b1aace2a28774e88cd6d4e3441,0x8798249c2e607446efb7ad49ec89dd1865ff4272,129.1054611,298.4997415,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-15
0x7f85cf44e446a4b1aace2a28774e88cd6d4e3441,0x795065dcc9f64b5614c407a6efdc400da6221fb0,161.7744196,230.4152793,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-22
0xecce043cfe381916374f0b4498358f19706e0ab9,0x6c130c23d2cedf59c4aa9eccbd3ddbc6f8e5f127,50,248.0411053,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-04
0x0d82e0dc27346d1ea5fca8a7d144ac6b2a41502b,0xb9330e780ff8efab5da96c4c9b6f156efa759e27,86.6957664,898.4081288,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0x0d82e0dc27346d1ea5fca8a7d144ac6b2a41502b,0x4e1f3f05c2658c61364a07a3497289f2f9938c25,90.78377081,651.665997,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x0d82e0dc27346d1ea5fca8a7d144ac6b2a41502b,0x4e1f3f05c2658c61364a07a3497289f2f9938c25,53.01450225,263.8797588,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-04
0x0d82e0dc27346d1ea5fca8a7d144ac6b2a41502b,0x4e1f3f05c2658c61364a07a3497289f2f9938c25,155.625727,268.8611917,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-06
0x0d82e0dc27346d1ea5fca8a7d144ac6b2a41502b,0x4e1f3f05c2658c61364a07a3497289f2f9938c25,178.0386976,434.6511634,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-09
0x0d82e0dc27346d1ea5fca8a7d144ac6b2a41502b,0x8798249c2e607446efb7ad49ec89dd1865ff4272,1866.3157,5462.045367,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-10
0x0d82e0dc27346d1ea5fca8a7d144ac6b2a41502b,0x4e1f3f05c2658c61364a07a3497289f2f9938c25,1954.769671,4447.574699,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-10
0x0d82e0dc27346d1ea5fca8a7d144ac6b2a41502b,0x795065dcc9f64b5614c407a6efdc400da6221fb0,1699.389139,4274.159152,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-12
0x0d82e0dc27346d1ea5fca8a7d144ac6b2a41502b,0x4e1f3f05c2658c61364a07a3497289f2f9938c25,1853.608731,4741.533947,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-14
0x7191f4c7e39aad389cb1e0c1ecbdf173ce0e9a27,0xce84867c3c02b05dc570d0135103d3fb9cc19433,424.7095137,4331.093483,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0x7191f4c7e39aad389cb1e0c1ecbdf173ce0e9a27,0xc8d02f2669ef9aabe6b3b75e2813695aed63748d,1334.760575,9754.119167,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x7191f4c7e39aad389cb1e0c1ecbdf173ce0e9a27,0xc572c4442002054d861971744f1b33ab15256f0e,5157.542957,32141.50703,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x7191f4c7e39aad389cb1e0c1ecbdf173ce0e9a27,0xce84867c3c02b05dc570d0135103d3fb9cc19433,2956.227419,23717.33076,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x7191f4c7e39aad389cb1e0c1ecbdf173ce0e9a27,0xce84867c3c02b05dc570d0135103d3fb9cc19433,10501.44344,87217.33526,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0x90a7998fdad2b8e77bfd6cb39862a433e118bd3c,0xce84867c3c02b05dc570d0135103d3fb9cc19433,8300.728477,56627.7955,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x90a7998fdad2b8e77bfd6cb39862a433e118bd3c,0x11111254369792b2ca5d084ab5eea397ca8fa48b,9000,48935.25982,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-04
0x90a7998fdad2b8e77bfd6cb39862a433e118bd3c,0xce84867c3c02b05dc570d0135103d3fb9cc19433,6973.555771,37916.97372,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-04
0x90a7998fdad2b8e77bfd6cb39862a433e118bd3c,0xce84867c3c02b05dc570d0135103d3fb9cc19433,2451.978094,11263.00504,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-05
0x90a7998fdad2b8e77bfd6cb39862a433e118bd3c,0xce84867c3c02b05dc570d0135103d3fb9cc19433,23312.48854,58443.62437,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-07
0x90a7998fdad2b8e77bfd6cb39862a433e118bd3c,0xce84867c3c02b05dc570d0135103d3fb9cc19433,15699.44233,41221.31824,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-08
0x90a7998fdad2b8e77bfd6cb39862a433e118bd3c,0xce84867c3c02b05dc570d0135103d3fb9cc19433,5961.486949,15067.68618,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-09
0x90a7998fdad2b8e77bfd6cb39862a433e118bd3c,0x11111254369792b2ca5d084ab5eea397ca8fa48b,12558.90744,35563.42759,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-10
0x90a7998fdad2b8e77bfd6cb39862a433e118bd3c,0x795065dcc9f64b5614c407a6efdc400da6221fb0,13266.45133,28943.46669,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-11
0x90a7998fdad2b8e77bfd6cb39862a433e118bd3c,0x11111254369792b2ca5d084ab5eea397ca8fa48b,5546.229773,15066.38499,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-12
0x90a7998fdad2b8e77bfd6cb39862a433e118bd3c,0xce84867c3c02b05dc570d0135103d3fb9cc19433,6879.61315,16182.94797,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-13
0x90a7998fdad2b8e77bfd6cb39862a433e118bd3c,0x795065dcc9f64b5614c407a6efdc400da6221fb0,15087.92556,37117.54187,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-13
0x90a7998fdad2b8e77bfd6cb39862a433e118bd3c,0x8798249c2e607446efb7ad49ec89dd1865ff4272,10231.19818,16800.09779,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-21
0x90a7998fdad2b8e77bfd6cb39862a433e118bd3c,0x8798249c2e607446efb7ad49ec89dd1865ff4272,6988.045654,9709.548876,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-25
0x90a7998fdad2b8e77bfd6cb39862a433e118bd3c,0x8135908bbcb583d65978accfe3da6ca927185eb1,23721.46909,31975.71579,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-27
0xd1983e5283a59dde57e951b2a01d246a8881db14,0x24465f10d32ffe16a64832b4c4beace7bde11742,500,732.3232293,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-21
0xd1983e5283a59dde57e951b2a01d246a8881db14,0xe5868f65d1666862f33ec6071076a1a850028ed7,380,571.8667936,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-21
0x99a2f7de3d382460bc9575906f6ead3014ece133,0x8798249c2e607446efb7ad49ec89dd1865ff4272,0.017452078,0.051076053,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-10
0x99a2f7de3d382460bc9575906f6ead3014ece133,0xce84867c3c02b05dc570d0135103d3fb9cc19433,118.2789671,346.1606651,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-10
0x99a2f7de3d382460bc9575906f6ead3014ece133,0x795065dcc9f64b5614c407a6efdc400da6221fb0,120.9432915,342.4786758,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-10
0x99a2f7de3d382460bc9575906f6ead3014ece133,0x0baed3be486bd8279c04cfc3f001cb45d403fe8e,199.2585759,508.61108,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-13
0x0326d71c118992af976e30ac68ce93e67562436d,0xc8d02f2669ef9aabe6b3b75e2813695aed63748d,1335.718074,9497.931447,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0x0326d71c118992af976e30ac68ce93e67562436d,0xe154903f237194f7efffb916278565678e273f0a,2160.925964,5531.887912,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-13
0x9bebc5bcea7c5fe51aaa33d25b8bc832c6feef16,0x8798249c2e607446efb7ad49ec89dd1865ff4272,165.9599032,362.0493958,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-15
0xbb151533979c8c05a602a4cdbfe853fefca8b903,0x8f75a47c5a8949aee8d3f01e59e6992564d011ca,71.2503551,415.5794161,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0x9b0b9e947440f34a1562cab176a7309708275a1a,0x795065dcc9f64b5614c407a6efdc400da6221fb0,84.78798148,182.074249,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-11
0x9b0b9e947440f34a1562cab176a7309708275a1a,0x8798249c2e607446efb7ad49ec89dd1865ff4272,220.9075519,501.1764663,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-11
0x9b0b9e947440f34a1562cab176a7309708275a1a,0x41f8d14c9475444f30a80431c68cf24dc9a8369a,143.9084,367.3287657,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-13
0x9b0b9e947440f34a1562cab176a7309708275a1a,0x60827d1cdcb9869bd4b7eaa4bff1e1329c434715,412.3417008,312.396147,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-10-10
0x7652bb85d2b68eab7a4fa3d3967137ec3bb64700,0xce84867c3c02b05dc570d0135103d3fb9cc19433,9.373292086,63.48773204,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0xb8b8400fd3c17fad585d01fe985c26d0d0185f35,0x8ce33405f449be2dff3f40c5b47c226fb5342dad,12.34353071,125.120074,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0x9ff5ce53965a9437cdd329ed5726398aac2c9224,0xce84867c3c02b05dc570d0135103d3fb9cc19433,5650,45358.64115,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0x9ff5ce53965a9437cdd329ed5726398aac2c9224,0xce84867c3c02b05dc570d0135103d3fb9cc19433,107.3717463,868.1901707,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x9ff5ce53965a9437cdd329ed5726398aac2c9224,0xce84867c3c02b05dc570d0135103d3fb9cc19433,626.2342403,5201.045168,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0x9ff5ce53965a9437cdd329ed5726398aac2c9224,0xce84867c3c02b05dc570d0135103d3fb9cc19433,983.1023073,4670.987239,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-04
0x9ff5ce53965a9437cdd329ed5726398aac2c9224,0xce84867c3c02b05dc570d0135103d3fb9cc19433,740.8473233,1679.879552,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-05
0x9ff5ce53965a9437cdd329ed5726398aac2c9224,0xce84867c3c02b05dc570d0135103d3fb9cc19433,529.5638208,1242.215567,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-06
0x9ff5ce53965a9437cdd329ed5726398aac2c9224,0xce84867c3c02b05dc570d0135103d3fb9cc19433,517.3233653,1556.908829,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-07
0x9ff5ce53965a9437cdd329ed5726398aac2c9224,0xce84867c3c02b05dc570d0135103d3fb9cc19433,554.4817812,1571.927769,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-08
0x9ff5ce53965a9437cdd329ed5726398aac2c9224,0xce84867c3c02b05dc570d0135103d3fb9cc19433,546.982803,1372.651985,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-09
